seq known correct t5 t3 mut add mapped amb
hsa-mir-376c_hsa-miR-376c-5p_3:24_-2:-1_mut:null_add:null hsa-miR-376c-5p True True False False False hsa-miR-376c-5p 1
hsa-mir-5693_hsa-miR-5693_43:63_0:-1_mut:null_add:null hsa-miR-5693 False True False False False hsa-miR-5693 1
hsa-mir-548a-3_hsa-miR-548a-5p_25:45_0:-1_mut:null_add:TA hsa-miR-548a-5p False True False True False hsa-miR-548a-5p 1
hsa-mir-1197_hsa-miR-1197_55:76_-2:-1_mut:20A_add:TA hsa-miR-1197 True True True True False hsa-miR-1197 1
hsa-mir-331_hsa-miR-331-5p_29:47_3:0_mut:null_add:null hsa-miR-331-5p True False False False False hsa-miR-331-5p 1
hsa-mir-660_hsa-miR-660-5p_14:36_-2:-1_mut:null_add:AA hsa-miR-660-5p True True False True False hsa-miR-660-5p 1
hsa-mir-4509-1_hsa-miR-4509_22:37_4:-2_mut:null_add:null hsa-miR-4509 True True False False False hsa-miR-4509 3
hsa-mir-4706_hsa-miR-4706_9:34_-1:0_mut:null_add:T hsa-miR-4706 True False False True False hsa-miR-4706 1
hsa-mir-4444-2_hsa-miR-4444_42:58_-1:-2_mut:null_add:null hsa-miR-4444 True True False False False hsa-miR-4444 2
hsa-mir-4786_hsa-miR-4786-5p_13:31_2:-1_mut:null_add:null hsa-miR-4786-5p True True False False False hsa-miR-4786-5p 1
hsa-mir-766_hsa-miR-766-5p_29:49_0:-1_mut:null_add:TAT hsa-miR-766-5p False True False True False hsa-miR-766-5p 1
hsa-mir-7853_hsa-miR-7853-5p_36:56_0:0_mut:null_add:null hsa-miR-7853-5p False False False False False hsa-miR-7853-5p 1
hsa-mir-661_hsa-miR-661_55:73_4:-1_mut:null_add:AAA hsa-miR-661 True True False True False hsa-miR-661 1
hsa-mir-521-2_hsa-miR-521_57:74_3:-1_mut:null_add:null hsa-miR-521 True True False False False hsa-miR-521 2
hsa-mir-634_hsa-miR-634_59:80_-2:-2_mut:null_add:null hsa-miR-634 True True False False False hsa-miR-634 1
hsa-mir-3173_hsa-miR-3173-5p_3:25_-2:-1_mut:null_add:null hsa-miR-3173-5p True True False False False hsa-miR-3173-5p 1
hsa-mir-103a-2_hsa-miR-103a-2-5p_11:31_0:-2_mut:null_add:null hsa-miR-103a-2-5p False True False False False hsa-miR-103a-2-5p 1
hsa-mir-5683_hsa-miR-5683_14:32_4:-1_mut:null_add:null hsa-miR-5683 True True False False False hsa-miR-5683 1
hsa-mir-1234_hsa-miR-1234-3p_60:77_3:-1_mut:null_add:null hsa-miR-1234-3p True True False False False hsa-miR-1234-3p 1
hsa-mir-4330_hsa-miR-4330_80:95_3:0_mut:null_add:null hsa-miR-4330 True False False False False hsa-miR-4330 1
hsa-mir-5700_hsa-miR-5700_6:27_0:0_mut:null_add:null hsa-miR-5700 False False False False False hsa-miR-5700 1
hsa-mir-4536-2_hsa-miR-4536-5p_2:21_0:-1_mut:null_add:null hsa-miR-4536-5p False True False False False hsa-miR-4536-5p 4
hsa-mir-29c_hsa-miR-29c-5p_19:36_3:-1_mut:null_add:TA hsa-miR-29c-5p True True False True False hsa-miR-29c-5p 1
hsa-mir-3180-3_hsa-miR-3180-5p_17:42_-1:0_mut:null_add:null hsa-miR-3180-5p True False False False False hsa-miR-3180-5p 3
hsa-mir-559_hsa-miR-559_15:35_-1:-1_mut:19T_add:null hsa-miR-559 True True True False False hsa-miR-559 1
hsa-let-7a-1_hsa-let-7a-5p_5:27_-1:0_mut:null_add:null hsa-let-7a-5p True False False False False hsa-let-7a-5p 1
hsa-mir-6743_hsa-miR-6743-5p_8:26_2:-1_mut:19A_add:null hsa-miR-6743-5p True True True False False hsa-miR-6743-5p 1
hsa-mir-3149_hsa-miR-3149_55:72_4:-1_mut:null_add:null hsa-miR-3149 True True False False False hsa-miR-3149 1
hsa-mir-152_hsa-miR-152-5p_20:36_4:-2_mut:null_add:A hsa-miR-152-5p True True False True False hsa-miR-152-5p 1
hsa-mir-2114_hsa-miR-2114-5p_14:33_1:-1_mut:null_add:AA hsa-miR-2114-5p True True False True False hsa-miR-2114-5p 1
hsa-mir-4520-1_hsa-miR-4520-5p_9:26_0:-2_mut:null_add:null hsa-miR-4520-5p False True False False False hsa-miR-4520b-3p 4
hsa-mir-7152_hsa-miR-7152-5p_3:21_2:-1_mut:null_add:null hsa-miR-7152-5p True True False False False hsa-miR-7152-5p 1
hsa-mir-3916_hsa-miR-3916_20:44_0:-1_mut:null_add:null hsa-miR-3916 False True False False False hsa-miR-3916 1
hsa-mir-224_hsa-miR-224-5p_7:27_-1:-1_mut:null_add:null hsa-miR-224-5p True True False False False hsa-miR-224-5p 1
hsa-mir-1301_hsa-miR-1301-5p_13:32_-2:-1_mut:null_add:T hsa-miR-1301-5p True True False True False hsa-miR-1301-5p 1
hsa-mir-4539_hsa-miR-4539_38:60_-1:0_mut:null_add:null hsa-miR-4539 True False False False False hsa-miR-4539 1
hsa-mir-876_hsa-miR-876-5p_11:31_0:-1_mut:2T_add:null hsa-miR-876-5p False True True False False hsa-miR-876-5p 1
hsa-mir-938_hsa-miR-938_13:35_-2:-1_mut:null_add:null hsa-miR-938 True True False False False hsa-miR-938 1
hsa-mir-1258_hsa-miR-1258_47:62_3:-2_mut:null_add:null hsa-miR-1258 True True False False False hsa-miR-1258 1
hsa-mir-6781_hsa-miR-6781-5p_5:25_-1:-1_mut:null_add:TA hsa-miR-6781-5p True True False True False hsa-miR-6781-5p 1
hsa-mir-1262_hsa-miR-1262_14:35_0:0_mut:null_add:null hsa-miR-1262 False False False False False hsa-miR-1262 1
hsa-mir-4479_hsa-miR-4479_43:66_-2:0_mut:24A_add:AT hsa-miR-4479 True False True True False hsa-miR-4479 1
hsa-mir-4732_hsa-miR-4732-5p_8:29_-1:-2_mut:null_add:AAT hsa-miR-4732-5p True True False True False hsa-miR-4732-5p 1
hsa-mir-3919_hsa-miR-3919_55:73_0:-2_mut:null_add:null hsa-miR-3919 False True False False False hsa-miR-3919 1
hsa-mir-199a-2_hsa-miR-199a-5p_32:52_1:-1_mut:null_add:TT hsa-miR-199a-5p True True False True False hsa-miR-199a-5p 2
hsa-mir-1267_hsa-miR-1267_10:30_-2:-2_mut:null_add:null hsa-miR-1267 True True False False False hsa-miR-1267 1
hsa-mir-5047_hsa-miR-5047_63:83_-1:-1_mut:null_add:ATT hsa-miR-5047 True True False True False hsa-miR-5047 1
hsa-mir-16-1_hsa-miR-16-5p_16:33_2:-2_mut:null_add:null hsa-miR-16-5p True True False False False hsa-miR-16-5p 2
hsa-mir-585_hsa-miR-585-5p_27:45_2:-1_mut:null_add:TT hsa-miR-585-5p True True False True False hsa-miR-585-5p 1
hsa-mir-6834_hsa-miR-6834-5p_1:20_0:-1_mut:null_add:null hsa-miR-6834-5p False True False False False hsa-miR-6834-5p 1
hsa-mir-4468_hsa-miR-4468_47:62_1:-1_mut:null_add:null hsa-miR-4468 True True False False False hsa-miR-4468 1
hsa-mir-4787_hsa-miR-4787-5p_12:34_-2:-1_mut:null_add:AA hsa-miR-4787-5p True True False True False hsa-miR-4787-5p 1
hsa-mir-6892_hsa-miR-6892-5p_1:20_0:-1_mut:18C_add:null hsa-miR-6892-5p False True True False False hsa-miR-6892-5p 1
hsa-mir-4699_hsa-miR-4699-5p_11:30_1:-1_mut:null_add:null hsa-miR-4699-5p True True False False False hsa-miR-4699-5p 1
hsa-mir-3938_hsa-miR-3938_58:79_-1:-1_mut:null_add:null hsa-miR-3938 True True False False False hsa-miR-3938 1
hsa-mir-4312_hsa-miR-4312_49:66_1:0_mut:null_add:null hsa-miR-4312 True False False False False hsa-miR-4312 1
hsa-mir-5698_hsa-miR-5698_11:30_1:-1_mut:null_add:ATA hsa-miR-5698 True True False True False hsa-miR-5698 1
hsa-mir-195_hsa-miR-195-5p_19:34_4:-1_mut:null_add:null hsa-miR-195-5p True True False False False hsa-miR-195-5p 1
hsa-mir-296_hsa-miR-296-5p_16:33_2:-1_mut:null_add:null hsa-miR-296-5p True True False False False hsa-miR-296-5p 1
hsa-mir-345_hsa-miR-345-5p_16:37_-2:-2_mut:null_add:null hsa-miR-345-5p True True False False False hsa-miR-345-5p 1
hsa-mir-580_hsa-miR-580-5p_22:42_0:-1_mut:null_add:null hsa-miR-580-5p False True False False False hsa-miR-580-5p 1
hsa-mir-521-2_hsa-miR-521_53:74_-1:-1_mut:null_add:null hsa-miR-521 True True False False False hsa-miR-521 2
hsa-mir-4530_hsa-miR-4530_32:50_-1:0_mut:null_add:AA hsa-miR-4530 True False False True False hsa-miR-4530 1
hsa-mir-4532_hsa-miR-4532_7:22_1:0_mut:1A_add:null hsa-miR-4532 True False True False False hsa-miR-4532 1
hsa-mir-3927_hsa-miR-3927-5p_12:27_4:-1_mut:null_add:null hsa-miR-3927-5p True True False False False hsa-miR-3927-5p 1
hsa-mir-575_hsa-miR-575_64:78_3:-1_mut:null_add:null hsa-miR-575 True True False False False hsa-miR-575 1
hsa-mir-3591_hsa-miR-3591-5p_13:30_3:-2_mut:null_add:null hsa-miR-3591-5p True True False False False hsa-miR-3591-5p 2
hsa-mir-4483_hsa-miR-4483_41:54_2:-1_mut:null_add:null hsa-miR-4483 True True False False False hsa-miR-4483 1
hsa-mir-6815_hsa-miR-6815-5p_7:27_1:-1_mut:null_add:null hsa-miR-6815-5p True True False False False hsa-miR-6815-5p 1
hsa-mir-412_hsa-miR-412-5p_21:40_2:-1_mut:null_add:null hsa-miR-412-5p True True False False False hsa-miR-412-5p 1
hsa-mir-3689b_hsa-miR-3689b-5p_45:66_-1:-1_mut:null_add:null hsa-miR-3689b-5p True True False False False hsa-miR-3689e 3
hsa-mir-3161_hsa-miR-3161_14:30_4:-2_mut:null_add:TA hsa-miR-3161 True True False True False hsa-miR-3161 1
hsa-mir-496_hsa-miR-496_54:76_-2:-1_mut:null_add:TT hsa-miR-496 True True False True False hsa-miR-496 1
hsa-mir-7852_hsa-miR-7852-3p_59:80_-1:-1_mut:null_add:ATA hsa-miR-7852-3p True True False True False hsa-miR-7852-3p 1
hsa-mir-6881_hsa-miR-6881-5p_4:26_-2:-1_mut:null_add:T hsa-miR-6881-5p True True False True False hsa-miR-6881-5p 1
hsa-mir-3976_hsa-miR-3976_8:31_0:0_mut:null_add:A hsa-miR-3976 False False False True False hsa-miR-3976 1
hsa-mir-34b_hsa-miR-34b-5p_11:34_-2:-1_mut:null_add:null hsa-miR-34b-5p True True False False False hsa-miR-34b-5p 1
hsa-mir-938_hsa-miR-938_18:36_3:0_mut:null_add:null hsa-miR-938 True False False False False hsa-miR-938 1
hsa-mir-24-2_hsa-miR-24-2-5p_11:33_-2:-1_mut:null_add:null hsa-miR-24-2-5p True True False False False hsa-miR-24-2-5p 1
hsa-mir-320b-2_hsa-miR-320b_73:92_1:-1_mut:null_add:ATT hsa-miR-320b True True False True False hsa-miR-320b 2
hsa-mir-6074_hsa-miR-6074_59:76_1:-1_mut:null_add:TT hsa-miR-6074 True True False True False hsa-miR-6074 1
hsa-mir-606_hsa-miR-606_61:80_0:-1_mut:null_add:ATA hsa-miR-606 False True False True False hsa-miR-606 1
hsa-mir-379_hsa-miR-379-5p_5:24_-1:-2_mut:null_add:null hsa-miR-379-5p True True False False False hsa-miR-379-5p 1
hsa-mir-3685_hsa-miR-3685_5:27_-1:0_mut:null_add:A hsa-miR-3685 True False False True False hsa-miR-3685 1
hsa-mir-448_hsa-miR-448_70:91_-1:-1_mut:null_add:null hsa-miR-448 True True False False False hsa-miR-448 1
hsa-mir-1324_hsa-miR-1324_62:82_1:-2_mut:null_add:null hsa-miR-1324 True True False False False hsa-miR-1324 1
hsa-mir-374a_hsa-miR-374a-5p_13:32_1:-1_mut:null_add:null hsa-miR-374a-5p True True False False False hsa-miR-374a-5p 1
hsa-mir-3142_hsa-miR-3142_50:69_1:-1_mut:19T_add:A hsa-miR-3142 True True True True False hsa-miR-3142 1
hsa-mir-4744_hsa-miR-4744_8:31_-2:-1_mut:21A_add:null hsa-miR-4744 True True True False False hsa-miR-4744 1
hsa-mir-6499_hsa-miR-6499-5p_5:25_0:-1_mut:null_add:null hsa-miR-6499-5p False True False False False hsa-miR-6499-5p 1
hsa-mir-6715a_hsa-miR-6715a-3p_53:68_4:-1_mut:null_add:null hsa-miR-6715a-3p True True False False False hsa-miR-6715a-3p 2
hsa-mir-1273d_hsa-miR-1273d_12:34_2:0_mut:22A_add:null hsa-miR-1273d True False True False False hsa-miR-1273d 1
hsa-mir-4262_hsa-miR-4262_27:44_-1:0_mut:null_add:T hsa-miR-4262 True False False True False hsa-miR-4262 1
hsa-mir-4655_hsa-miR-4655-5p_10:30_0:-1_mut:null_add:AAT hsa-miR-4655-5p False True False True False hsa-miR-4655-5p 1
hsa-mir-4770_hsa-miR-4770_40:56_0:-1_mut:null_add:null hsa-miR-4770 False True False False False hsa-miR-4770 1
hsa-mir-5708_hsa-miR-5708_8:28_-2:-1_mut:1T_add:null hsa-miR-5708 True True True False False hsa-miR-5708 1
hsa-mir-5702_hsa-miR-5702_51:72_-2:-2_mut:null_add:null hsa-miR-5702 True True False False False hsa-miR-5702 1
hsa-mir-6753_hsa-miR-6753-5p_1:21_0:-1_mut:null_add:null hsa-miR-6753-5p False True False False False hsa-miR-6753-5p 1
hsa-mir-874_hsa-miR-874-5p_14:31_4:-1_mut:null_add:AAT hsa-miR-874-5p True True False True False hsa-miR-874-5p 1
hsa-mir-6891_hsa-miR-6891-5p_1:18_-1:-2_mut:null_add:TAA hsa-miR-6891-5p True True False True False hsa-miR-6891-5p 1
hsa-mir-4435-2_hsa-miR-4435_4:26_-1:0_mut:null_add:null hsa-miR-4435 True False False False False hsa-miR-4435 2
hsa-mir-8074_hsa-miR-8074_46:69_-2:-2_mut:null_add:ATT hsa-miR-8074 True True False True False hsa-miR-8074 1
hsa-mir-3171_hsa-miR-3171_10:32_0:-1_mut:null_add:null hsa-miR-3171 False True False False False hsa-miR-3171 1
hsa-mir-582_hsa-miR-582-5p_18:37_2:-1_mut:null_add:null hsa-miR-582-5p True True False False False hsa-miR-582-5p 1
hsa-mir-4787_hsa-miR-4787-5p_15:33_1:-2_mut:null_add:T hsa-miR-4787-5p True True False True False hsa-miR-4787-5p 1
hsa-mir-641_hsa-miR-641_15:37_-1:-2_mut:null_add:A hsa-miR-641 True True False True False hsa-miR-641 1
hsa-mir-1468_hsa-miR-1468-5p_17:32_4:-1_mut:null_add:null hsa-miR-1468-5p True True False False False hsa-miR-1468-5p 1
hsa-mir-1976_hsa-miR-1976_33:51_0:-1_mut:null_add:null hsa-miR-1976 False True False False False hsa-miR-1976 1
hsa-mir-3910-2_hsa-miR-3910_49:68_-1:-1_mut:null_add:null hsa-miR-3910 True True False False False hsa-miR-3910 2
hsa-mir-657_hsa-miR-657_60:83_-1:0_mut:null_add:null hsa-miR-657 True False False False False hsa-miR-657 1
hsa-mir-4802_hsa-miR-4802-5p_13:33_0:-1_mut:null_add:null hsa-miR-4802-5p False True False False False hsa-miR-4802-5p 1
hsa-mir-3973_hsa-miR-3973_88:105_4:-1_mut:null_add:TA hsa-miR-3973 True True False True False hsa-miR-3973 1
hsa-mir-342_hsa-miR-342-5p_21:38_2:-1_mut:null_add:T hsa-miR-342-5p True True False True False hsa-miR-342-5p 1
hsa-mir-3118-1_hsa-miR-3118_47:65_2:-2_mut:null_add:null hsa-miR-3118 True True False False False hsa-miR-3118 6
hsa-mir-5787_hsa-miR-5787_2:20_-1:-2_mut:null_add:TT hsa-miR-5787 True True False True False hsa-miR-5787 1
hsa-mir-4744_hsa-miR-4744_9:31_-1:-1_mut:null_add:null hsa-miR-4744 True True False False False hsa-miR-4744 1
hsa-mir-4742_hsa-miR-4742-5p_1:22_0:-1_mut:null_add:ATT hsa-miR-4742-5p False True False True False hsa-miR-4742-5p 1
hsa-mir-4429_hsa-miR-4429_9:25_2:-1_mut:null_add:null hsa-miR-4429 True True False False False hsa-miR-4429 1
hsa-mir-3135a_hsa-miR-3135a_9:31_-1:0_mut:23T_add:null hsa-miR-3135a True False True False False hsa-miR-3135a 1
hsa-mir-200c_hsa-miR-200c-5p_4:25_-1:-1_mut:null_add:null hsa-miR-200c-5p True True False False False hsa-miR-200c-5p 1
hsa-mir-19b-1_hsa-miR-19b-1-5p_20:37_4:-1_mut:null_add:T hsa-miR-19b-1-5p True True False True False hsa-miR-19b-1-5p 1
hsa-mir-617_hsa-miR-617_17:35_1:-2_mut:null_add:null hsa-miR-617 True True False False False hsa-miR-617 1
hsa-mir-491_hsa-miR-491-5p_15:36_-1:-1_mut:null_add:null hsa-miR-491-5p True True False False False hsa-miR-491-5p 1
hsa-mir-3611_hsa-miR-3611_53:71_1:-1_mut:null_add:T hsa-miR-3611 True True False True False hsa-miR-3611 1
hsa-mir-3180-2_hsa-miR-3180-5p_15:38_1:0_mut:null_add:T hsa-miR-3180-5p True False False True False hsa-miR-3180-5p 3
hsa-mir-6757_hsa-miR-6757-5p_10:26_4:-1_mut:null_add:null hsa-miR-6757-5p True True False False False hsa-miR-6757-5p 1
hsa-mir-5004_hsa-miR-5004-5p_19:41_-2:-1_mut:5C_add:null hsa-miR-5004-5p True True True False False hsa-miR-5004-5p 1
hsa-mir-7153_hsa-miR-7153-5p_3:21_2:-2_mut:null_add:TTA hsa-miR-7153-5p True True False True False hsa-miR-7153-5p 1
hsa-mir-4417_hsa-miR-4417_14:28_2:-1_mut:null_add:T hsa-miR-4417 True True False True False hsa-miR-4417 1
hsa-mir-4646_hsa-miR-4646-5p_2:22_1:0_mut:null_add:null hsa-miR-4646-5p True False False False False hsa-miR-4646-5p 1
hsa-mir-548y_hsa-miR-548y_27:43_4:-1_mut:null_add:null hsa-miR-548y True True False False False hsa-miR-548y 1
hsa-mir-4680_hsa-miR-4680-5p_6:27_1:0_mut:null_add:null hsa-miR-4680-5p True False False False False hsa-miR-4680-5p 1
hsa-mir-409_hsa-miR-409-5p_16:36_1:-1_mut:5T_add:null hsa-miR-409-5p True True True False False hsa-miR-409-5p 1
hsa-mir-548al_hsa-miR-548al_66:85_1:-1_mut:null_add:null hsa-miR-548al True True False False False hsa-miR-548al 1
hsa-mir-4754_hsa-miR-4754_8:31_-2:-1_mut:null_add:null hsa-miR-4754 True True False False False hsa-miR-4754 1
hsa-mir-3185_hsa-miR-3185_6:29_-2:-1_mut:4A_add:null hsa-miR-3185 True True True False False hsa-miR-3185 1
hsa-mir-520g_hsa-miR-520g-5p_20:38_3:-1_mut:null_add:null hsa-miR-520g-5p True True False False False hsa-miR-520g-5p 1
hsa-mir-3687-1_hsa-miR-3687_34:58_-1:0_mut:null_add:null hsa-miR-3687 True False False False False hsa-miR-3687 1
hsa-mir-3126_hsa-miR-3126-5p_12:29_2:-2_mut:null_add:AAA hsa-miR-3126-5p True True False True False hsa-miR-3126-5p 1
hsa-mir-6738_hsa-miR-6738-5p_5:28_-1:0_mut:null_add:TAT hsa-miR-6738-5p True False False True False hsa-miR-6738-5p 1
hsa-mir-509-3_hsa-miR-509-3-5p_12:30_2:-1_mut:2A_add:null hsa-miR-509-3-5p True True True False False hsa-miR-509-3-5p 1
hsa-mir-6806_hsa-miR-6806-5p_4:29_-2:0_mut:null_add:null hsa-miR-6806-5p True False False False False hsa-miR-6806-5p 1
hsa-mir-548q_hsa-miR-548q_9:28_1:-1_mut:null_add:null hsa-miR-548q True True False False False hsa-miR-548q 1
hsa-mir-1294_hsa-miR-1294_48:68_0:-1_mut:null_add:ATT hsa-miR-1294 False True False True False hsa-miR-1294 1
hsa-mir-4662a_hsa-miR-4662a-5p_4:26_-2:-1_mut:null_add:null hsa-miR-4662a-5p True True False False False hsa-miR-4662a-5p 2
hsa-mir-933_hsa-miR-933_46:66_-1:-2_mut:null_add:ATT hsa-miR-933 True True False True False hsa-miR-933 1
hsa-mir-5000_hsa-miR-5000-5p_25:44_1:-1_mut:null_add:null hsa-miR-5000-5p True True False False False hsa-miR-5000-5p 1
hsa-mir-2467_hsa-miR-2467-5p_15:34_3:0_mut:null_add:ATA hsa-miR-2467-5p True False False True False hsa-miR-2467-5p 1
hsa-mir-33b_hsa-miR-33b-5p_19:34_3:-1_mut:null_add:null hsa-miR-33b-5p True True False False False hsa-miR-33b-5p 1
hsa-mir-4278_hsa-miR-4278_40:58_-2:-1_mut:null_add:TA hsa-miR-4278 True True False True False hsa-miR-4278 1
hsa-mir-4459_hsa-miR-4459_3:23_0:-1_mut:null_add:null hsa-miR-4459 False True False False False hsa-miR-4459 1
hsa-mir-4650-1_hsa-miR-4650-5p_14:32_-1:-1_mut:null_add:null hsa-miR-4650-5p True True False False False hsa-miR-4650-5p 2
hsa-mir-194-1_hsa-miR-194-5p_15:35_0:-1_mut:null_add:T hsa-miR-194-5p False True False True False hsa-miR-194-5p 2
hsa-mir-323b_hsa-miR-323b-5p_15:37_0:0_mut:null_add:null hsa-miR-323b-5p False False False False False hsa-miR-323b-5p 1
hsa-mir-3612_hsa-miR-3612_18:34_4:-1_mut:null_add:ATT hsa-miR-3612 True True False True False hsa-miR-3612 1
hsa-mir-6080_hsa-miR-6080_36:55_-2:-1_mut:2C_add:null hsa-miR-6080 True True True False False hsa-miR-6080 1
hsa-mir-4300_hsa-miR-4300_67:85_-2:-1_mut:null_add:TT hsa-miR-4300 True True False True False hsa-miR-4300 1
hsa-mir-4513_hsa-miR-4513_13:34_-1:-1_mut:null_add:null hsa-miR-4513 True True False False False hsa-miR-4513 1
hsa-mir-3180-4_hsa-miR-3180_36:53_0:-1_mut:null_add:TT hsa-miR-3180 False True False True False hsa-miR-3180-3p 5
hsa-mir-7703_hsa-miR-7703_58:77_3:0_mut:null_add:null hsa-miR-7703 True False False False False hsa-miR-7703 1
hsa-mir-518f_hsa-miR-518f-5p_14:36_-2:-1_mut:null_add:null hsa-miR-518f-5p True True False False False hsa-miR-518d-5p 5
hsa-mir-6820_hsa-miR-6820-5p_5:22_-1:-2_mut:null_add:null hsa-miR-6820-5p True True False False False hsa-miR-6820-5p 1
hsa-mir-1254-2_hsa-miR-1254_2:27_-2:0_mut:null_add:null hsa-miR-1254 True False False False False hsa-miR-1254 2
hsa-mir-4433b_hsa-miR-4433b-5p_19:40_-1:0_mut:null_add:TAA hsa-miR-4433b-5p True False False True False hsa-miR-4433-3p 2
hsa-mir-3617_hsa-miR-3617-5p_12:29_2:-2_mut:null_add:null hsa-miR-3617-5p True True False False False hsa-miR-3617-5p 1
hsa-mir-203a_hsa-miR-203a-5p_27:50_0:-1_mut:null_add:TT hsa-miR-203a-5p False True False True False hsa-miR-203b-3p 1
hsa-mir-4683_hsa-miR-4683_50:71_0:-1_mut:null_add:T hsa-miR-4683 False True False True False hsa-miR-4683 1
hsa-mir-4326_hsa-miR-4326_9:30_-2:0_mut:null_add:null hsa-miR-4326 True False False False False hsa-miR-4326 1
hsa-mir-4656_hsa-miR-4656_14:31_4:-1_mut:null_add:T hsa-miR-4656 True True False True False hsa-miR-4656 1
hsa-mir-6880_hsa-miR-6880-5p_10:25_4:-2_mut:null_add:null hsa-miR-6880-5p True True False False False hsa-miR-6880-5p 1
hsa-mir-8058_hsa-miR-8058_57:79_-1:0_mut:null_add:A hsa-miR-8058 True False False True False hsa-miR-8058 1
hsa-mir-5684_hsa-miR-5684_4:23_-1:-1_mut:18T_add:null hsa-miR-5684 True True True False False hsa-miR-5684 1
hsa-mir-296_hsa-miR-296-5p_16:32_2:-2_mut:null_add:null hsa-miR-296-5p True True False False False hsa-miR-296-5p 1
hsa-mir-6760_hsa-miR-6760-5p_7:27_1:-1_mut:null_add:null hsa-miR-6760-5p True True False False False hsa-miR-6760-5p 1
hsa-mir-3612_hsa-miR-3612_18:34_4:-1_mut:null_add:AA hsa-miR-3612 True True False True False hsa-miR-3612 1
hsa-mir-1248_hsa-miR-1248_4:29_0:-1_mut:null_add:A hsa-miR-1248 False True False True False hsa-miR-1248 1
hsa-mir-3120_hsa-miR-3120-5p_16:31_3:-2_mut:null_add:null hsa-miR-3120-5p True True False False False hsa-miR-3120-5p 2
hsa-mir-4273_hsa-miR-4273_13:27_2:-1_mut:null_add:null hsa-miR-4273 True True False False False hsa-miR-4273 1
hsa-mir-3178_hsa-miR-3178_14:26_3:-1_mut:null_add:null hsa-miR-3178 True True False False False hsa-miR-3178 1
hsa-mir-4632_hsa-miR-4632-5p_2:22_1:-1_mut:null_add:null hsa-miR-4632-5p True True False False False hsa-miR-4632-5p 1
hsa-mir-518d_hsa-miR-518d-5p_18:37_2:0_mut:null_add:null hsa-miR-518d-5p True False False False False hsa-miR-518d-5p 5
hsa-mir-4638_hsa-miR-4638-5p_6:21_4:-1_mut:null_add:A hsa-miR-4638-5p True True False True False hsa-miR-4638-5p 1
hsa-mir-4453_hsa-miR-4453_8:23_3:-1_mut:null_add:TAA hsa-miR-4453 True True False True False hsa-miR-4453 1
hsa-mir-614_hsa-miR-614_58:76_4:0_mut:null_add:TT hsa-miR-614 True False False True False hsa-miR-614 1
hsa-mir-4654_hsa-miR-4654_10:30_0:-1_mut:null_add:null hsa-miR-4654 False True False False False hsa-miR-4654 1
hsa-mir-4734_hsa-miR-4734_44:62_3:0_mut:null_add:ATT hsa-miR-4734 True False False True False hsa-miR-4734 1
hsa-mir-4322_hsa-miR-4322_45:62_2:-1_mut:null_add:null hsa-miR-4322 True True False False False hsa-miR-4322 1
hsa-mir-4656_hsa-miR-4656_11:31_1:-1_mut:null_add:null hsa-miR-4656 True True False False False hsa-miR-4656 1
hsa-let-7g_hsa-let-7g-5p_9:24_4:-2_mut:null_add:null hsa-let-7g-5p True True False False False hsa-let-7g-5p 1
hsa-mir-514b_hsa-miR-514b-5p_16:33_3:-1_mut:null_add:T hsa-miR-514b-5p True True False True False hsa-miR-514b-5p 1
hsa-mir-4420_hsa-miR-4420_53:75_-1:0_mut:null_add:null hsa-miR-4420 True False False False False hsa-miR-4420 1
